product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B09XHXXCFH,AGARO Regal Electric Rice Cooker 3L Ceramic Inner Bowl Cooks Up to 600 Gms Raw Rice SS Steamer Preset Cooking Functions Preset Timer Keep Warm Function LED Display Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,3685,5495,33%,4.1,290,Multi functional use- Steamed veggies and rice various recipes you can accomplish it all with your rice cooker|Cooks up to 600 gms of raw rice or up to 5.5 cups of raw rice|Multi cooking functions-White rice brown rice with low carb short grain porridge steam slow cook|ADVANCED FUZZY LOGIC RICE COOKER TECHNOLOGY - auto adjust temperature and timings for optimal rice cooking combined with tailored useful add on options including steam porridge slow cook settings Including 24 hour pre-set timer and keep warm features|Comes with 3 Litres 5-layer thick ceramic coated inner bowl with rice level lines|Smart touch button with 3D surround heating|Includes inner bowl stainless steel steaming basket rice measuring cup rice spatula and soup ladle|1 Year Warranty,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/417Fqdo6KJL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Regal-Electric-Ceramic-functions/dp/B09XHXXCFH/ref=sr_1_412?qid=1672923613&s=kitchen&sr=1-412
B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,649,999,35%,3.6,4,【USB Rechargeable & Great Portability】 The personal blender has a built-in 1800mAh USB rechargeable battery which can be easily charged by power bank computer or other USB power source. The blender can be fully charged within 3 hours and serve up to 15 cups of drinks. The on the go blender comes with 400ml capacity and only 250g product weight can fit in any kinds of bags. It's easy to carry around in any circumstances such as working travelling and chilling at home.|【Advanced Tips on Blending】 (a)Fully charge the blender after receive it and always recharge it after using. (b)Before blending: Make sure not adding overloaded ingredient (up to 3/4 of the cup) then add some wate or other berverage (1/3) to the blender cup (c)While blending: Turn the blender up side down before starting it. After the blades start to rotate flip the blender back as well as shaking the bottle. The correct operation can prevent blade stuck and provide a better blending result.|【Powerful & Effective】 The juicer cup is equipped with 4 PCS 304 stainless steel blades with 30W rated power motor and 3.7 rated voltage. With a higher level of rotation frequency about 21000 times per minutes it only takes 40 seconds to bring you fresh smoothie protein/milk shakes fresh juices baby food etc. Please cut fruits/veggies into small pieces for a better blending result. The mini blender will not work on large ice cube.|【One-button Operation & Cleaning】 PRESS DOWN THE BUTTON for 2 seconds to turn on the blender. If you see the button is blinking while blender not turning on checkout if the bottle and the base are tightened and make sure the blade is not stuck. The mini blender is easy to clean by adding water and long press the power button to start the self-cleaning mode. DO NOT soak the whole blender into water for safety concern.|【Unique Appearance & User-Friendly Design】Beautiful and elegant private mold design Small size Wireless USB rechargeable and portable design make it a personal travel mixer. The charging port at the bottom and the silicone plug make it water-proof.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/411S8WHOsXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portable-Rechargeable-Smoothies-Vegetables-BOTTLE/dp/B0BL3R4RGS/ref=sr_1_415?qid=1672923613&s=kitchen&sr=1-415
B07P1BR7L8,Philips HD6975/00 25 Litre Digital Oven Toaster Grill Grey 25 liter,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills,8599,8995,4%,4.4,9734,Capacity: 25 litres s for 4-5 people;Cooking capability: baking grilling toasting|Powerful 1500W Ready signal;Opti temp technology(Even Browning); One touch 10 preset menu;One-touch Preheat functionality|Includes Oven toaster grillBaking Tray Grill Rack Tong Crumb Tray and Skewer Rods;90 Minutes auto cut-off|Capacity: 25 liters;Warranty: 2 year warranty on product|Size Name: 25-Litre,https://m.media-amazon.com/images/I/417VKyMXuYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-HD6975-00-25-Litre-Digital/dp/B07P1BR7L8/ref=sr_1_417?qid=1672923613&s=kitchen&sr=1-417
B078WB1VWJ,Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate 1.75 Kg(White),Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|Irons|DryIrons,1110,1599,31%,4.3,4022,1.75kg heavy weight iron for better ironing;5 fabric settings|360 degree swivel cord for easy movement;Golden American heritage soleplate|1000watt-effective performance;Shock proof plastic handle and body|Easy grip fabric selector;Warranty: 2 years,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31gRT7Gvw7L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Electric-EI3710-1000W-Golden/dp/B078WB1VWJ/ref=sr_1_418?qid=1672923613&s=kitchen&sr=1-418
B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),Home&Kitchen|HeatingCooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters,1499,3500,57%,4.7,2591,Prolix Auto cut off feature: It is available when the user forget to switch off it will going to automatically cut it off. (Manual reset models are only going to Standby Mode Other Auto reset models are going to restart automatically after 10 minutes If this is not noticed the same process keeps repeating it will increase your electricity and geyser life time also decrease.|Prolix Specifications: ABS (Acrylonitrile butadiene styrene) Shock proof and Heat resistant Copper Heating Element Tubular type(3Kw.) ISI marked Indicators Neon Green and Red light Thermostat Copper ISI marked 1.5 square mm 3Core cable ISI marked 1.15Mtrs 16Amp. Plug Pin-top ISI marked coming with Guaranty card and user manual with 2 No s Connecting nipple 1 No Royal union 1.5 m connecting hose and 2 No s Screw with wall sleeve and excellent packing|Prolix Instant water heater: Now comes with unbreakable First Class ABS (Acrylonitrile butadiene styrene) body and comes with water inlet and outlet Thread type. It is more convenient for usage and it will avoid water leakages. Our geyser is portable instant and compact less power consumption Up to 20% saves electricity compare to other storage geyser|Compact size: It provides Non-stop (247) hot water from 10 seconds onwards just put it in the water tap and get hot water continuously it does not required additional plumbing. Ideal to use in Houses Beauty salons Hotels Schools bathroom Kitchen Wash area Hospitals Mansion and factories where there is an instant need of Warm/Hot water supply. (Strictly we are not recommended for drinking purpose)|Warranty: Manufacturer 1 Year Warranty,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41hoHTbN5rL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Spring-Chef-Stainless-Restaurant-Installation/dp/B0BP89YBC1/ref=sr_1_419?qid=1672923613&s=kitchen&sr=1-419
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,759,1999,62%,4.3,532,"High Precision Core Technology：Kitchen Scale Equipped with sensitive sensors it can provide you precision graduation 0.1oz/1g capacity 11lb/5kg. This digital scale with 2 models of gram and lb:oz to switch between imperial and metric measuring units.|Stainless Steel Food Scale Set：Digital Kitchen Scale is made with food-grade 202 stainless steel. Sturdy and not easy to damage.|Liquid Weighing Capacity：Themsito kitchen scale is a multifunctional scale with unique features. Besides weighing solid unit lb: oz and g you can easily measure your recipe ingredients in fluid ounces (fl'oz) and milliliters by water volume or milk volume.|Easy Tare Function：The taring and auto-zero function of Kitchen Scale allow you to subtract the weight of the bowl dish or container from the weight of the food. To ensure food safety you can use multiple-sized bowls to weigh various types of food separately.|Clear LCD Display：This Kitchen scale comes with 2.5"" Large LCD with white backlight can display the reading more clearly even cooking in a dim place. 2 x AAA batteries included.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41HoeX-PcDL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Themisto-TH-WS20-Digital-Weighing-Stainless/dp/B09W9V2PXG/ref=sr_1_420?qid=1672923613&s=kitchen&sr=1-420
B09XTQFFCG,FYA Handheld Vacuum Cleaner Cordless Wireless Hand Vacuum&Air Blower 2-in-1 Mini Portable Car Vacuum Cleaner with Powerful Suction USB Rechargeable Vacuum for Pet Hair Home and Car,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums,2669,3199,17%,3.9,260,【High Power Suction】 This hand held vacuuming cordless uses a built-in cyclone design which makes this compact handheld vacuum cleaner can still provide 5200pa continuous strong suction; not only can it effectively clean dust paper scraps hair and other small garbage but also small rubble; after many tests it has been shown that the fully charged portable cordless vacuum cleaner can last for 20 to 25 minutes.|【Suction & Blowing Dual Function】The cordless handheld vacuum has a smart design which not only has a enough cyclone suction and could be used on small areas like car interior keyboard workstation area kitchen cabinets but also could be used as a dust blower. One end of the machine is connected to the suction nozzle for vacuuming the other end is connected to the nozzle for blowing dust.|【Multifunctional Accessories & Storage Bag】 Our portable hand-held vacuum comes with 3 functional accessories and 1 storage bag will meet all your cleaning needs. The crevice nozzle can clean deep slits and corners. The long soft hose nozzle can reach anywhere flexibly. The brush can easily remove the stubborn dust and pet hair. The lightweight storage bag is convenient for you to carry or store your pet hair vacuum and accessories.|【Portable & Family Gift】 This handheld vacuum weighs only 950 Grams the ultra-light design allows you to use it for a long time without getting tiredand you can easily clean the room even if you hold a baby. Ideal cleaning GIFT for your family or friends solve their cleaning troubles! NOTICE: Fully charge before using for the first time.|【Vacuum Cleaner Set include】the Vacuum Cleaner incudes 1* Handheld Vacuum Cleaner 1*Brush 1*Nozzle 1*Retracable Nozzle 1*Blowing Nozzle 1*USB cable 1* carry-bag.If you have any questions during use please feel free to contact us we will try our best.|We offer a 12-month guarantee to prove that we take quality seriously. If you have any questions about your cordless handheld vacuum cleaner please do not hesitate to contact us directly via email and we will get back to you within 24 hours and give you the best solution!,https://m.media-amazon.com/images/I/41R4IgGsMaL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/FYA-Handheld-Cordless-Wireless-Rechargeable/dp/B09XTQFFCG/ref=sr_1_421?qid=1672923613&s=kitchen&sr=1-421
B08LVVTGZK,Lifelong LLSM120G Sandwich Griller  Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,929,1300,29%,3.9,1672,Elegant black finish body; Non-stick plates provide a healthy low fat sandwich|Safety: Cool touch outer body and heat resistant housing;|Plate Size : 20 cm x 7 cm; it comes with 1 year warranty|Grill Sandwich: Hinged lock for well grilled sandwiches|Includes: 1N Sandwich maker 1N User Manual 1N Warranty Card|Made in India,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41mcGL9ei0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-Sandwich-Griller-Non-Stick-Plates/dp/B08LVVTGZK/ref=sr_1_422?qid=1672923613&s=kitchen&sr=1-422
B07J2BQZD6,Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag Size 36 x 36 x 58 Capicity 30 Ltr (Pink),Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,199,399,50%,3.7,7945,PACKAGE CONTAINS: 1 Piece Laundry Basket|MATERIAL: Nylon Mesh|PRODUCT DIMENSION: 36 x 36 x 58 CM|Segregate your dirty clothes instead of every member of your family leaving their dirty clothes lying around haphazardly you can place a laundry bag in the bathroom for them to use.|Made of a nylon mesh this laundry bag is breathable. This nylon mesh laundry bag is also easy to wash and keep clean,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51Ule90yh0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kuber-Industries-Laundry-Basket-CTKTC1475/dp/B07J2BQZD6/ref=sr_1_427?qid=1672923613&s=kitchen&sr=1-427
B07HK53XM4,Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets 30 Sheets Each roll Lint Roller Remover for Clothes Furniture Carpet Dog Fur Sweater Dust & Dirt,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|LintShavers,279,599,53%,3.5,1367,Package Contents: 1 Lint Roller with 5 Adhesive Rolls (5 x 30 sheets)|Dimensions (L x W x H): 17 cm x 5 cm x 5 cm|Material: Plastic Lint Roller with 150 sheets|SAFE TO USE: The lint remover uses the special adhesive paper material for effective lint removal without risk of damaging surfaces.|MULTIPLE USAGE: It can quickly remove all kinds of lint on Clothes Coats Sweaters Dresses Suits Formal wear thin hair Sofa Blankets Pet hair and more.|PORTABLE This lint roller perfect for travel and common everyday use small enough to fit in a purse or pocket for use on the go with minimal space taken and maximum convenience,https://m.media-amazon.com/images/I/41Fo2P8-4ZL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bulfyss-Plastic-Remover-Cleaner-Remover/dp/B07HK53XM4/ref=sr_1_428?qid=1672923613&s=kitchen&sr=1-428
B08RDWBYCQ,T TOPLINE 180 W Electric Hand MixerHand Blender  Egg Beater Cake maker  Beater Cream Mix Food Blender Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,549,999,45%,4,1313,★7 Speed hand mixer please see the image or read instruction manual for speed guide|★Attachments: Tackle a number of kitchen tasks with two professional-style wire beaters for eggs and ream and two hooks for mixing dough. All are dishwasher-safe|★Motor 180-watt - this powerful motor has 7 speeds so you can start slow and finish fast|2 Stainless Steel Hooks For Mixing and Kneading.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41F-EWC+v+L._SY300_SX300_.jpg,https://www.amazon.in/TOPLINE-Egg-Beater-Stainless-Attachments/dp/B08RDWBYCQ/ref=sr_1_429?qid=1672923613&s=kitchen&sr=1-429
B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|IroningAccessories|SprayBottles,85,199,57%,4.1,212,Easy To Press Spray Pump Delivers Ultra-Fine Mist Spray. Transparent empty Bottle. lock On Top Prevents The Spray Pump From Spraying Liquids Accidentally.|Made From BPA-Free Food-Safe Plastic. Odorless and Keeps the Liquids Fresh for Long.|Transfer Toners Rose Waters Perfumes Oils Hand Sanitizers etc. in this Cute Spray Bottle and Keep it in Your Purse or Travel Bag.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Qu+vkjbcL._SY300_SX300_.jpg,https://www.amazon.in/Empty-Trigger-Plastic-Spray-Bottle/dp/B09FHHTL8L/ref=sr_1_430_mod_primary_new?qid=1672923613&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-430
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,499,1299,62%,3.9,65,The USB personal portable blender is equipped with a built-in 2000mAh rechargeable battery which is universally compatible with all USB ports including mobile power supplies computers laptops and other USB devices. The capacity is 380 ml. It is suitable for indoor and outdoor activities exercise travel work and carry it with you!,https://m.media-amazon.com/images/I/51V0CstI47L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LONAXA-Travel-Rechargeable-Fruit-Juicer/dp/B0BHNHMR3H/ref=sr_1_431?qid=1672923613&s=kitchen&sr=1-431
